user_id	tag0	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	tag10	tag11	tag12	tag13	tag14	tag15	tag16	tag17
27	0.014925373134328358	0.014925373134328358	0.022388059701492536	0.05970149253731343	0.04477611940298507	0.0	0.007462686567164179	0.04477611940298507	0.022388059701492536	0.1791044776119403	0.04477611940298507	0.1044776119402985	0.1791044776119403	0.06716417910447761	0.05970149253731343	0.05970149253731343	0.04477611940298507	0.029850746268656716
28	0.029556650246305417	0.014778325123152709	0.04926108374384237	0.014778325123152709	0.06896551724137931	0.0	0.029556650246305417	0.034482758620689655	0.019704433497536946	0.1724137931034483	0.029556650246305417	0.029556650246305417	0.21182266009852216	0.11330049261083744	0.029556650246305417	0.09852216748768473	0.029556650246305417	0.024630541871921183
29	0.028455284552845527	0.012195121951219513	0.09349593495934959	0.008130081300813009	0.34146341463414637	0.0	0.0040650406504065045	0.032520325203252036	0.0040650406504065045	0.044715447154471545	0.0	0.008130081300813009	0.09349593495934959	0.032520325203252036	0.1016260162601626	0.13008130081300814	0.06097560975609756	0.0040650406504065045
30	0.01639344262295082	0.0	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.03278688524590164	0.01639344262295082	0.09836065573770492	0.01639344262295082	0.11475409836065574	0.01639344262295082	0.01639344262295082	0.39344262295081966	0.09836065573770492	0.01639344262295082	0.06557377049180328	0.01639344262295082	0.03278688524590164
31	0.026785714285714284	0.022321428571428572	0.022321428571428572	0.008928571428571428	0.0625	0.004464285714285714	0.03125	0.03125	0.013392857142857142	0.46875	0.026785714285714284	0.0	0.09375	0.09375	0.04017857142857143	0.022321428571428572	0.017857142857142856	0.013392857142857142
32	0.0	0.011627906976744186	0.023255813953488372	0.011627906976744186	0.03488372093023256	0.0	0.03488372093023256	0.05813953488372093	0.046511627906976744	0.13953488372093023	0.03488372093023256	0.011627906976744186	0.20930232558139536	0.10465116279069768	0.011627906976744186	0.22093023255813954	0.03488372093023256	0.011627906976744186
33	0.07528409090909091	0.017045454545454544	0.056818181818181816	0.008522727272727272	0.09090909090909091	0.004261363636363636	0.024147727272727272	0.052556818181818184	0.005681818181818182	0.11505681818181818	0.02556818181818182	0.015625	0.22727272727272727	0.05965909090909091	0.046875	0.12073863636363637	0.029829545454545456	0.024147727272727272
34	0.050314465408805034	0.0031446540880503146	0.015723270440251572	0.012578616352201259	0.050314465408805034	0.0	0.012578616352201259	0.015723270440251572	0.015723270440251572	0.3710691823899371	0.02830188679245283	0.0	0.12264150943396226	0.1949685534591195	0.03773584905660377	0.05660377358490566	0.0031446540880503146	0.009433962264150943
35	0.005319148936170213	0.0398936170212766	0.007978723404255319	0.007978723404255319	0.0425531914893617	0.0	0.07446808510638298	0.018617021276595744	0.026595744680851064	0.19414893617021275	0.02925531914893617	0.005319148936170213	0.2632978723404255	0.1595744680851064	0.02127659574468085	0.04521276595744681	0.02925531914893617	0.02925531914893617
36	0.0234375	0.013020833333333334	0.07942708333333333	0.010416666666666666	0.15104166666666666	0.013020833333333334	0.010416666666666666	0.040364583333333336	0.026041666666666668	0.17708333333333334	0.022135416666666668	0.006510416666666667	0.13932291666666666	0.0625	0.049479166666666664	0.11458333333333333	0.045572916666666664	0.015625
37	0.03389830508474576	0.0	0.01694915254237288	0.01694915254237288	0.059322033898305086	0.0	0.059322033898305086	0.00847457627118644	0.025423728813559324	0.2457627118644068	0.03389830508474576	0.0	0.07627118644067797	0.3135593220338983	0.03389830508474576	0.03389830508474576	0.03389830508474576	0.00847457627118644
38	0.0	0.0	0.009345794392523364	0.0	0.03271028037383177	0.004672897196261682	0.03271028037383177	0.014018691588785047	0.037383177570093455	0.22897196261682243	0.06542056074766354	0.0	0.205607476635514	0.2850467289719626	0.018691588785046728	0.0514018691588785	0.009345794392523364	0.004672897196261682
39	0.03508771929824561	0.0	0.07017543859649122	0.0	0.10526315789473684	0.0	0.0	0.06140350877192982	0.043859649122807015	0.23684210526315788	0.03508771929824561	0.008771929824561403	0.14912280701754385	0.07017543859649122	0.043859649122807015	0.10526315789473684	0.008771929824561403	0.02631578947368421
40	0.00392156862745098	0.00784313725490196	0.08627450980392157	0.03529411764705882	0.1843137254901961	0.0	0.011764705882352941	0.00784313725490196	0.00392156862745098	0.06666666666666667	0.0392156862745098	0.00392156862745098	0.0784313725490196	0.043137254901960784	0.23137254901960785	0.0392156862745098	0.15294117647058825	0.00392156862745098
41	0.10204081632653061	0.0	0.061224489795918366	0.02040816326530612	0.08163265306122448	0.0	0.02040816326530612	0.0	0.04081632653061224	0.10204081632653061	0.061224489795918366	0.0	0.16326530612244897	0.12244897959183673	0.02040816326530612	0.12244897959183673	0.04081632653061224	0.04081632653061224
42	0.02355072463768116	0.007246376811594203	0.20471014492753623	0.03985507246376811	0.21557971014492755	0.0018115942028985507	0.005434782608695652	0.030797101449275364	0.007246376811594203	0.10326086956521739	0.019927536231884056	0.0018115942028985507	0.06884057971014493	0.03260869565217391	0.11413043478260869	0.09601449275362318	0.018115942028985508	0.009057971014492754
43	0.0	0.0	0.025	0.0	0.075	0.0	0.025	0.025	0.05	0.35	0.025	0.0	0.1	0.175	0.025	0.1	0.025	0.0
44	0.06100217864923747	0.004357298474945534	0.08496732026143791	0.05228758169934641	0.10893246187363835	0.0	0.034858387799564274	0.017429193899782137	0.0392156862745098	0.14814814814814814	0.07625272331154684	0.004357298474945534	0.07407407407407407	0.06100217864923747	0.1328976034858388	0.06318082788671024	0.015250544662309368	0.02178649237472767
45	0.008361204013377926	0.010033444816053512	0.020066889632107024	0.011705685618729096	0.021739130434782608	0.0	0.02508361204013378	0.006688963210702341	0.013377926421404682	0.3896321070234114	0.03177257525083612	0.0	0.14046822742474915	0.2508361204013378	0.030100334448160536	0.020066889632107024	0.011705685618729096	0.008361204013377926
46	0.5409836065573771	0.0	0.01639344262295082	0.01639344262295082	0.04918032786885246	0.01639344262295082	0.0	0.0	0.0	0.06557377049180328	0.0	0.0	0.06557377049180328	0.0	0.03278688524590164	0.14754098360655737	0.0	0.04918032786885246
47	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.11904761904761904	0.0	0.07142857142857142	0.023809523809523808	0.0	0.4523809523809524	0.14285714285714285	0.023809523809523808	0.047619047619047616	0.047619047619047616	0.0
48	0.016203703703703703	0.018518518518518517	0.07484567901234568	0.026234567901234566	0.1419753086419753	0.0023148148148148147	0.02854938271604938	0.020061728395061727	0.029320987654320986	0.18364197530864199	0.06712962962962964	0.0030864197530864196	0.11419753086419752	0.06404320987654322	0.08487654320987655	0.06867283950617284	0.038580246913580245	0.017746913580246913
49	0.015503875968992248	0.0	0.08527131782945736	0.011627906976744186	0.2248062015503876	0.003875968992248062	0.031007751937984496	0.050387596899224806	0.09302325581395349	0.05813953488372093	0.07364341085271318	0.007751937984496124	0.07364341085271318	0.03488372093023256	0.09302325581395349	0.10465116279069768	0.027131782945736434	0.011627906976744186
50	0.039473684210526314	0.013157894736842105	0.039473684210526314	0.0	0.09210526315789473	0.0	0.02631578947368421	0.02631578947368421	0.039473684210526314	0.18421052631578946	0.039473684210526314	0.0	0.19736842105263158	0.09210526315789473	0.06578947368421052	0.10526315789473684	0.013157894736842105	0.02631578947368421
51	0.04054054054054054	0.0	0.04054054054054054	0.0	0.02702702702702703	0.0	0.02702702702702703	0.013513513513513514	0.06756756756756757	0.33783783783783783	0.08108108108108109	0.013513513513513514	0.16216216216216217	0.0945945945945946	0.0	0.08108108108108109	0.0	0.013513513513513514
52	0.02717391304347826	0.016304347826086956	0.04891304347826087	0.005434782608695652	0.32608695652173914	0.0	0.0	0.043478260869565216	0.0	0.09782608695652174	0.0	0.0	0.09782608695652174	0.043478260869565216	0.07065217391304347	0.16847826086956522	0.03260869565217391	0.021739130434782608
53	0.058823529411764705	0.0067613252197430695	0.0872210953346856	0.027721433400946585	0.10074374577417174	0.000676132521974307	0.030425963488843813	0.04056795131845842	0.022988505747126436	0.11020960108181203	0.0392156862745098	0.0067613252197430695	0.19607843137254902	0.06490872210953347	0.05611899932386748	0.10412440838404327	0.02231237322515213	0.02434077079107505
54	0.014705882352941176	0.058823529411764705	0.014705882352941176	0.0	0.014705882352941176	0.0	0.014705882352941176	0.029411764705882353	0.014705882352941176	0.5294117647058824	0.04411764705882353	0.0	0.16176470588235295	0.058823529411764705	0.0	0.014705882352941176	0.014705882352941176	0.014705882352941176
55	0.0	0.023809523809523808	0.0	0.0	0.047619047619047616	0.023809523809523808	0.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.09523809523809523	0.0	0.2857142857142857	0.07142857142857142	0.023809523809523808	0.11904761904761904	0.09523809523809523	0.0
56	0.0	0.0	0.0	0.0	0.05042016806722689	0.008403361344537815	0.01680672268907563	0.10084033613445378	0.04201680672268908	0.2184873949579832	0.05042016806722689	0.008403361344537815	0.24369747899159663	0.06722689075630252	0.0	0.11764705882352941	0.06722689075630252	0.008403361344537815
57	0.07627118644067797	0.0	0.059322033898305086	0.0	0.13559322033898305	0.0	0.03389830508474576	0.05084745762711865	0.05084745762711865	0.17796610169491525	0.059322033898305086	0.0	0.1440677966101695	0.00847457627118644	0.06779661016949153	0.09322033898305085	0.03389830508474576	0.00847457627118644
58	0.04536082474226804	0.007216494845360825	0.15051546391752577	0.01752577319587629	0.16288659793814433	0.002061855670103093	0.016494845360824743	0.0288659793814433	0.021649484536082474	0.11752577319587629	0.032989690721649485	0.005154639175257732	0.13298969072164948	0.0443298969072165	0.07938144329896907	0.08350515463917525	0.032989690721649485	0.018556701030927835
59	0.020151133501259445	0.015113350125944584	0.0327455919395466	0.0025188916876574307	0.03526448362720403	0.0025188916876574307	0.07556675062972293	0.027707808564231738	0.007556675062972292	0.1309823677581864	0.017632241813602016	0.022670025188916875	0.28463476070528965	0.1561712846347607	0.02518891687657431	0.05037783375314862	0.0654911838790932	0.027707808564231738
60	0.016129032258064516	0.010752688172043012	0.06451612903225806	0.021505376344086023	0.12365591397849462	0.0	0.0	0.043010752688172046	0.010752688172043012	0.13978494623655913	0.043010752688172046	0.010752688172043012	0.06451612903225806	0.05913978494623656	0.15591397849462366	0.10215053763440861	0.021505376344086023	0.11290322580645161
61	0.05970149253731343	0.0	0.08955223880597014	0.014925373134328358	0.22388059701492538	0.0	0.0	0.029850746268656716	0.014925373134328358	0.19402985074626866	0.029850746268656716	0.0	0.07462686567164178	0.04477611940298507	0.07462686567164178	0.11940298507462686	0.014925373134328358	0.014925373134328358
62	0.017130620985010708	0.013918629550321198	0.05139186295503212	0.010706638115631691	0.0835117773019272	0.0032119914346895075	0.021413276231263382	0.044967880085653104	0.007494646680942184	0.16809421841541755	0.011777301927194861	0.019271948608137045	0.25481798715203424	0.10278372591006424	0.043897216274089934	0.0867237687366167	0.028907922912205567	0.029978586723768737
63	0.07428571428571429	0.0	0.06285714285714286	0.0	0.08571428571428572	0.011428571428571429	0.0	0.02857142857142857	0.02857142857142857	0.22285714285714286	0.022857142857142857	0.011428571428571429	0.2	0.05142857142857143	0.017142857142857144	0.13714285714285715	0.02857142857142857	0.017142857142857144
64	0.11320754716981132	0.0	0.07547169811320754	0.0	0.24528301886792453	0.0	0.018867924528301886	0.0	0.018867924528301886	0.07547169811320754	0.0	0.0	0.09433962264150944	0.0	0.1320754716981132	0.16981132075471697	0.018867924528301886	0.03773584905660377
65	0.003861003861003861	0.0	0.05019305019305019	0.007722007722007722	0.20077220077220076	0.003861003861003861	0.019305019305019305	0.03474903474903475	0.019305019305019305	0.1274131274131274	0.03088803088803089	0.003861003861003861	0.1583011583011583	0.05791505791505792	0.11583011583011583	0.10810810810810811	0.05019305019305019	0.007722007722007722
66	0.02127659574468085	0.0	0.0425531914893617	0.02127659574468085	0.0851063829787234	0.0	0.0851063829787234	0.0	0.02127659574468085	0.2127659574468085	0.0851063829787234	0.0	0.1702127659574468	0.02127659574468085	0.0851063829787234	0.0425531914893617	0.10638297872340426	0.0
67	0.01834862385321101	0.009174311926605505	0.009174311926605505	0.0	0.03669724770642202	0.0	0.009174311926605505	0.06422018348623854	0.0	0.11009174311926606	0.0	0.009174311926605505	0.48623853211009177	0.09174311926605505	0.01834862385321101	0.05504587155963303	0.08256880733944955	0.0
68	0.022058823529411766	0.03676470588235294	0.022058823529411766	0.014705882352941176	0.051470588235294115	0.007352941176470588	0.04411764705882353	0.029411764705882353	0.03676470588235294	0.375	0.04411764705882353	0.0	0.14705882352941177	0.10294117647058823	0.022058823529411766	0.022058823529411766	0.014705882352941176	0.007352941176470588
69	0.0	0.009615384615384616	0.019230769230769232	0.0	0.028846153846153848	0.0	0.0	0.038461538461538464	0.0	0.08653846153846154	0.0	0.0	0.5673076923076923	0.1346153846153846	0.019230769230769232	0.04807692307692308	0.04807692307692308	0.0
70	0.05154639175257732	0.0	0.05154639175257732	0.0	0.09278350515463918	0.0	0.020618556701030927	0.030927835051546393	0.061855670103092786	0.21649484536082475	0.061855670103092786	0.010309278350515464	0.16494845360824742	0.041237113402061855	0.030927835051546393	0.12371134020618557	0.020618556701030927	0.020618556701030927
71	0.041666666666666664	0.0	0.041666666666666664	0.0	0.16666666666666666	0.0	0.020833333333333332	0.0625	0.0	0.14583333333333334	0.0	0.020833333333333332	0.1875	0.020833333333333332	0.10416666666666667	0.125	0.020833333333333332	0.041666666666666664
72	0.0	0.012987012987012988	0.03896103896103896	0.012987012987012988	0.07792207792207792	0.0	0.0	0.03896103896103896	0.0	0.3246753246753247	0.0	0.0	0.24675324675324675	0.11688311688311688	0.03896103896103896	0.06493506493506493	0.025974025974025976	0.0
73	0.03177257525083612	0.006688963210702341	0.12374581939799331	0.01839464882943144	0.24247491638795987	0.0	0.010033444816053512	0.033444816053511704	0.015050167224080268	0.15551839464882944	0.030100334448160536	0.0	0.05016722408026756	0.026755852842809364	0.11204013377926421	0.10869565217391304	0.02508361204013378	0.010033444816053512
74	0.0	0.010869565217391304	0.0	0.0	0.03260869565217391	0.010869565217391304	0.043478260869565216	0.13043478260869565	0.0	0.14130434782608695	0.021739130434782608	0.06521739130434782	0.21739130434782608	0.05434782608695652	0.0	0.11956521739130435	0.021739130434782608	0.13043478260869565
75	0.0	0.002257336343115124	0.03611738148984198	0.04966139954853273	0.03160270880361174	0.0	0.0654627539503386	0.0	0.1399548532731377	0.1873589164785553	0.30248306997742663	0.0	0.040632054176072234	0.022573363431151242	0.09706546275395034	0.011286681715575621	0.006772009029345372	0.006772009029345372
76	0.0	0.0	0.031446540880503145	0.0	0.14465408805031446	0.0	0.0	0.10062893081761007	0.0440251572327044	0.14465408805031446	0.012578616352201259	0.006289308176100629	0.2893081761006289	0.06289308176100629	0.006289308176100629	0.11949685534591195	0.018867924528301886	0.018867924528301886
77	0.05454545454545454	0.0	0.01818181818181818	0.0	0.07272727272727272	0.0	0.0	0.0	0.03636363636363636	0.2909090909090909	0.01818181818181818	0.0	0.2909090909090909	0.07272727272727272	0.01818181818181818	0.09090909090909091	0.03636363636363636	0.0
78	0.0	0.0035335689045936395	0.01060070671378092	0.014134275618374558	0.0035335689045936395	0.0	0.1519434628975265	0.007067137809187279	0.07420494699646643	0.3710247349823322	0.09540636042402827	0.0	0.10954063604240283	0.11307420494699646	0.024734982332155476	0.007067137809187279	0.01060070671378092	0.0035335689045936395
79	0.0410958904109589	0.0	0.0410958904109589	0.0136986301369863	0.0821917808219178	0.0	0.0136986301369863	0.0547945205479452	0.0410958904109589	0.0684931506849315	0.0410958904109589	0.0273972602739726	0.1643835616438356	0.0547945205479452	0.0136986301369863	0.1506849315068493	0.0	0.1917808219178082
80	0.0	0.010101010101010102	0.04040404040404041	0.010101010101010102	0.09090909090909091	0.0	0.050505050505050504	0.020202020202020204	0.09090909090909091	0.12121212121212122	0.12121212121212122	0.0	0.1919191919191919	0.08080808080808081	0.06060606060606061	0.050505050505050504	0.06060606060606061	0.0
81	0.032679738562091505	0.026143790849673203	0.0457516339869281	0.0	0.0718954248366013	0.006535947712418301	0.013071895424836602	0.08496732026143791	0.006535947712418301	0.13071895424836602	0.0	0.0718954248366013	0.22875816993464052	0.0196078431372549	0.026143790849673203	0.10457516339869281	0.0718954248366013	0.058823529411764705
82	0.034220532319391636	0.0076045627376425855	0.09885931558935361	0.0038022813688212928	0.14068441064638784	0.0	0.0	0.03802281368821293	0.0	0.07604562737642585	0.0	0.0038022813688212928	0.18631178707224336	0.060836501901140684	0.045627376425855515	0.21292775665399238	0.026615969581749048	0.06463878326996197
83	0.02643171806167401	0.004405286343612335	0.06167400881057269	0.15418502202643172	0.09251101321585903	0.0	0.00881057268722467	0.013215859030837005	0.039647577092511016	0.15418502202643172	0.0881057268722467	0.00881057268722467	0.09691629955947137	0.07488986784140969	0.1145374449339207	0.05286343612334802	0.0	0.00881057268722467
84	0.046153846153846156	0.0	0.13846153846153847	0.015384615384615385	0.23076923076923078	0.0	0.0	0.046153846153846156	0.0	0.09230769230769231	0.0	0.0	0.09230769230769231	0.046153846153846156	0.12307692307692308	0.07692307692307693	0.09230769230769231	0.0
85	0.09836065573770492	0.0	0.04918032786885246	0.0	0.09836065573770492	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.18032786885245902	0.01639344262295082	0.0	0.2459016393442623	0.03278688524590164	0.03278688524590164	0.14754098360655737	0.0	0.03278688524590164
86	0.02857142857142857	0.009523809523809525	0.06666666666666667	0.02857142857142857	0.09523809523809523	0.0	0.047619047619047616	0.009523809523809525	0.02857142857142857	0.10476190476190476	0.11428571428571428	0.009523809523809525	0.05714285714285714	0.08571428571428572	0.17142857142857143	0.09523809523809523	0.009523809523809525	0.0380952380952381
87	0.02564102564102564	0.017094017094017096	0.05128205128205128	0.0	0.38461538461538464	0.008547008547008548	0.008547008547008548	0.042735042735042736	0.008547008547008548	0.07692307692307693	0.017094017094017096	0.0	0.1282051282051282	0.06837606837606838	0.06837606837606838	0.06837606837606838	0.02564102564102564	0.0
88	0.008771929824561403	0.0	0.017543859649122806	0.0	0.03508771929824561	0.0	0.0	0.05263157894736842	0.0	0.20175438596491227	0.0	0.02631578947368421	0.41228070175438597	0.07894736842105263	0.017543859649122806	0.05263157894736842	0.06140350877192982	0.03508771929824561
89	0.0	0.0	0.0	0.0	0.1724137931034483	0.0	0.0	0.034482758620689655	0.0	0.3103448275862069	0.0	0.0	0.27586206896551724	0.034482758620689655	0.034482758620689655	0.06896551724137931	0.06896551724137931	0.0
90	0.017857142857142856	0.008928571428571428	0.044642857142857144	0.008928571428571428	0.13616071428571427	0.0	0.008928571428571428	0.0625	0.013392857142857142	0.18973214285714285	0.022321428571428572	0.011160714285714286	0.15625	0.05357142857142857	0.05357142857142857	0.14732142857142858	0.024553571428571428	0.04017857142857143
91	0.011904761904761904	0.011904761904761904	0.0	0.011904761904761904	0.05952380952380952	0.0	0.011904761904761904	0.03571428571428571	0.0	0.44047619047619047	0.0	0.0	0.15476190476190477	0.11904761904761904	0.03571428571428571	0.011904761904761904	0.07142857142857142	0.023809523809523808
92	0.022494887525562373	0.00408997955010225	0.06032719836400818	0.0408997955010225	0.09815950920245399	0.0	0.05521472392638037	0.015337423312883436	0.065439672801636	0.1656441717791411	0.11247443762781185	0.0010224948875255625	0.09611451942740286	0.0736196319018405	0.09304703476482618	0.0705521472392638	0.015337423312883436	0.010224948875255624
93	0.018867924528301886	0.008576329331046312	0.10291595197255575	0.044596912521440824	0.30360205831903947	0.0	0.008576329331046312	0.0274442538593482	0.032590051457975985	0.06174957118353345	0.04288164665523156	0.0017152658662092624	0.036020583190394515	0.0411663807890223	0.12864493996569468	0.1097770154373928	0.0274442538593482	0.003430531732418525
94	0.425	0.0	0.125	0.0	0.075	0.0	0.025	0.0	0.025	0.1	0.05	0.0	0.05	0.0	0.025	0.1	0.0	0.0
95	0.0049504950495049506	0.0049504950495049506	0.039603960396039604	0.0	0.16831683168316833	0.0	0.0049504950495049506	0.07425742574257425	0.0049504950495049506	0.18811881188118812	0.0049504950495049506	0.0049504950495049506	0.18316831683168316	0.06930693069306931	0.0594059405940594	0.13861386138613863	0.034653465346534656	0.01485148514851485
